title,authors,affiliations,citedby,publisher,Year
Bacterial Cellulose–Silk Hydrogel Biosynthesized by Using Coconut Skim Milk as Culture Medium for Biomedical Applications,Chaikhunsaeng J.,Chulalongkorn University (Thailand),0,Multidisciplinary Digital Publishing Institute (MDPI),2024
Ultra-High-Performance Liquid Chromatography–Tandem Mass Spectrometry Analysis of Δ9-Tetrahydrocannabinol and Cannabidiol in Commercial Suk-Saiyasna Herbal Remedy: Applying Hansen Solubility Parameters for Sample Extraction to Ensure Regulatory Compliance,Sumontri S.,Thailand Ministry of Public Health (Thailand); Srinakharinwirot University (Thailand),0,Multidisciplinary Digital Publishing Institute (MDPI),2024
"The Great Versatility of Supercritical Fluids in Industrial Processes: A Focus on Chemical, Agri-Food and Energy Applications",Kamjam M.,Chulalongkorn University (Thailand),0,Multidisciplinary Digital Publishing Institute (MDPI),2024
Sugar Composition of Thai Desserts and Their Impact on the Gut Microbiome in Healthy Volunteers: A Randomized Controlled Trial,Senaprom S.,"Faculty of Medicine, Chulalongkorn University (Thailand)",0,Multidisciplinary Digital Publishing Institute (MDPI),2024
Physico-Chemical Characterizations of Composited Calcium-Ortho-Phosphate Porous Particles and Their Controlled Release Behavior of Clindamycin Phosphate and Amikacin Sulfate,Khamkaew N.,Chulalongkorn University (Thailand),0,Multidisciplinary Digital Publishing Institute (MDPI),2024
Comparative Analysis of Fluorescent Characteristics of Different Provisional Restorative Materials for Improved Dental Esthetics,Aneksomboonpol P.,Srinakharinwirot University (Thailand),0,Multidisciplinary Digital Publishing Institute (MDPI),2024
"Clinical, histological, molecular, and toxicokinetic renal outcomes of per-/polyfluoroalkyl substances (PFAS) exposure: Systematic review and meta-analysis",Hanvoravongchai J.,Jichi Medical University (Japan),0,Elsevier Ltd,2024
Asian birth cohort studies on allergic diseases: The A2BC network initiative,Lee S.Y.,Yonsei University (South Korea); PHI Digital Healthcare (South Korea),0,John Wiley and Sons Inc,2024
The Incidence and Risk Factors of Obstetrics anal Sphincter Injuries at King Chulalongkorn Memorial Hospital during 2017-2019,Manee T.,"Faculty of Medicine, Chulalongkorn University (Thailand)",1,Royal Thai College of Obstetricians and Gynaecologists,2024
Randomized Controlled Trial of the Immunogenicity and Safety of a Serum-Free Purified Vero Rabies Vaccine (PVRV-NG2) Using a Simulated Postexposure Zagreb Regimen With Human Rabies Immunoglobulin in Adults in Thailand,Chansinghakul D.,Global Clinical Development Strategy (Thailand),0,Oxford University Press,2024
Unveiling Cancer: A Data-Driven Approach for Early Identification and Prediction Using F-RUS-RF Model,Javeed A.,Blekinge Tekniska Högskola (Sweden),0,John Wiley and Sons Inc,2024
Observation of double Formula Presented meson production in Formula Presented collisions at Formula Presented,Hayrapetyan A.,Yerevan Physics Institute (Armenia),0,American Physical Society,2024
Comparison of anti-HCV combined with HCVcAg (Elecsys HCV Duo immunoassay) and anti-HCV rapid test followed by HCV RNA analysis using qRT-PCR to identify active infection for treatment,Kanokudom S.,"Faculty of Medicine, Chulalongkorn University (Thailand)",0,Public Library of Science,2024
Impact of COVID-19 pandemic on healthcare provision in youth with systemic lupus erythematosus,Apisrinitirath P.,"Faculty of Medicine, Chulalongkorn University (Thailand)",0,Korean Pediatric Society,2024
Community intervention of a single-dose or 2-dose regimen of bivalent human papillomavirus vaccine in schoolgirls in Thailand: vaccine effectiveness 2 years and 4 years after vaccination,Jiamsiri S.,Thailand Ministry of Public Health (Thailand),0,No Publisher,2024
Near-infrared light-induced sustainable self-healing polymer composites from glass fabric reinforced benzoxazine/epoxy copolymers,Mora P.,Srinakharinwirot University (Thailand),0,Elsevier Editora Ltda,2024
"Presence of Pseudomonas aeruginosa in feces exacerbate leaky gut in mice with low dose dextran sulfate solution, impacts of specific bacteria",Panpetch W.,"Burapha University (Thailand); Faculty of Medicine, Chulalongkorn University (Thailand)",0,Public Library of Science,2024
Coinfection of Mycoplasma suis and porcine circovirus type 3 is linked to reproductive failure in pig farms,Ngo T.N.T.,"Nong Lam University, Ho Chi Minh City (Viet Nam)",0,Veterinary World,2024
"A Model of the Civ λλ1548, 1550 Doublet Line in T Tauri Stars",Thanathibodee T.,College of Arts &amp; Sciences (United States); Chulalongkorn University (Thailand),0,Institute of Physics,2024
Enhancing 3D geological and geotechnical engineering model of Bangkok subsoil using optimal deep neural network models,Pintusorachai P.,Chulalongkorn University (Thailand),0,Springer Science and Business Media Deutschland GmbH,2024
Breast Self-Examination Self-Efficacy Scale: Translation and Validation in Pakistani (Urdu) Version,Naz S.,Chulalongkorn University (Thailand); Wah Medical College (Pakistan),0,MedSci Publications,2024
"Banana Blossom Ingestion Does Not Increase Breast Milk Volume in Mothers of Preterm Newborns: A Randomized, Double-Blind, Placebo-Controlled Trial",Rungruengsirichok A.,"Faculty of Medicine, Chulalongkorn University (Thailand)",0,Mary Ann Liebert Inc.,2024
Differential Expression of Proteins and Genes at the Tumor-Brain Interface in Invasive Meningioma,Senglek K.,"Chulabhorn Royal Academy (Thailand); Faculty of Medicine, Chulalongkorn University (Thailand)",0,John Wiley and Sons Inc,2024
Integrating short- and full-length 16S rRNA gene sequencing to elucidate microbiome profiles in Pacific white shrimp (Litopenaeus vannamei) ponds,Rajonhson D.M.,Thailand National Center for Genetic Engineering and Biotechnology (Thailand),0,American Society for Microbiology,2024
Pushing the boundaries of rare disease diagnostics with the help of the first Undiagnosed Hackathon,Delgado-Vega A.M.,Karolinska Universitetssjukhuset (Sweden); Karolinska Institutet (Sweden),0,Nature Research,2024
"Cost-effectiveness analysis of single-dose or 2-dose of bivalent, quadrivalent, or nonavalent HPV vaccine in a low/middle-income country setting",Termrungruanglert W.,"Faculty of Medicine, Chulalongkorn University (Thailand)",1,Korean Society of Gynecologic Oncology and Colposcopy,2024
Exact solution to the Wheeler-DeWitt equation: Early and current Universe,Senjaya D.,Chulalongkorn University (Thailand),0,Elsevier B.V.,2024
Fabrication of curcumin-loaded nano-micelles based on quercetin-quarternary ammonium-chitosan (Qu-QCS) conjugate and evaluation of synergistic effect with doxorubicin against breast cancer,Nalinbenjapun S.,Prince of Songkla University (Thailand),0,Elsevier B.V.,2024
Fabrication of Rapidly Soluble Zn<sup>2+</sup>-Releasing Phosphate-Based Glass and Its Incorporation into Dental Resin,Deng F.,Osaka University (Japan),0,Multidisciplinary Digital Publishing Institute (MDPI),2024
"Beyond Illumination: Stakeholder Perspectives on Urban Lighting Master Planning for Chiang Mai Old City, Thailand",Navaraj P.,Chulalongkorn University (Thailand),0,Multidisciplinary Digital Publishing Institute (MDPI),2024
Adunctin E from Conamomum rubidum Induces Apoptosis in Lung Cancer via HSP90AA1 Modulation: A Network Pharmacology and In Vitro Study,Iksen I.,Chulalongkorn University (Thailand),0,Multidisciplinary Digital Publishing Institute (MDPI),2024
Bacterial cellulose materials in sustainable energy devices: A review,Liu I.T.,National Taiwan University (Taiwan),0,Elsevier B.V.,2024
Efficient Simultaneous Isolation of Pinostrobin and Panduratin A from Boesenbergia rotunda Using Centrifugal Partition Chromatography,Eiamart W.,"Faculty of Medicine, Chulalongkorn University (Thailand); Srinakharinwirot University (Thailand)",0,Multidisciplinary Digital Publishing Institute (MDPI),2024
Differential induction of Parieto-motor plasticity in writer's cramp and cervical dystonia,Cho H.J.,National Institute of Neurological Disorders and Stroke (United States),0,Academic Press Inc.,2024
"Temperature-Responsive Injectable Composite Hydrogels Based on Poly(N-Isopropylacrylamide), Chitosan, and Hemp-Derived Cellulose Nanocrystals",Promdontree P.,Thammasat University (Thailand),0,Multidisciplinary Digital Publishing Institute (MDPI),2024
"Characterization of microplastics in soil, leachate and groundwater at a municipal landfill in Rayong Province, Thailand",Wisitthammasri W.,Chulalongkorn University (Thailand),0,Elsevier B.V.,2024
Real-World Assessment of Economic and Clinical Outcomes in Thai Patients With Respiratory Syncytial Virus Infection Across Age Groups: A Retrospective Cohort Analysis,Khaing W.,University of Utah Health (United States),0,John Wiley and Sons Inc,2024
Global kidney health priorities - Perspectives from the ISN-GKHA,Okpechi I.G.,"University of Alberta, Faculty of Medicine and Dentistry (Canada); University of Cape Town (South Africa)",0,Oxford University Press,2024
Dysregulation of Regulatory T Cells and Autoimmune Sequelae in DRESS: Insights From Flow Cytometry and NanoString Analysis,Khanaruksombat S.,"Faculty of Medicine, Chulalongkorn University (Thailand)",0,John Wiley and Sons Inc,2024
Dental Unit Waterlines: Disinfection and Management,Samaranayake L.,The University of Hong Kong (Hong Kong),1,Elsevier Inc.,2024
"Corrigendum to “A novel vaccination strategy against Vibrio harveyi infection in Asian seabass (Lates calcarifer) with the aid of oxygen nanobubbles and chitosan” [Fish and Shellfish Immunol 149 (2024) 109557] (Fish and Shellfish Immunology (2024) 149, (S1050464824002018), (10.1016/j.fsi.2024.109557))",Thu Lan N.G.,Chulalongkorn University (Thailand); Asian Institute of Technology Thailand (Thailand),0,Academic Press,2024
Prioritising patient-centred care in the management of chronic urticaria in Asia-Pacific countries,Tiongco-Recto M.,University of the Philippines Manila (Philippines),0,Elsevier Inc.,2024
Enhancing intestinal tight junction assembly by gallic acid as a subcellular basis for the pharmacological effect of Ocimum sanctum L. flower aqueous extract,Wachiradejkul W.,Chulabhorn Royal Academy (Thailand),0,Elsevier Ltd,2024
Comparative anatomy of the vocal apparatus in bats and implications for the diversity of laryngeal echolocation,Brualla N.L.M.,City University of Hong Kong (Hong Kong),1,Oxford University Press,2024
Corporate innovation culture and ESG: Evidence from textual analysis in emerging market,Likitapiwat T.,Chulalongkorn Business School (Thailand),0,Elsevier B.V.,2024
A patient with unexplained hypoxemia after a fall diagnosed with platypnea orthodeoxia syndrome: approaches to resolving discrepancies between level of hypoxemia and clinical presentation,Phoophiboon V.,"St. Michael's Hospital, Toronto (Canada); Faculty of Medicine, Chulalongkorn University (Thailand)",0,Springer,2024
Intelligent monitoring of tool wear and quality control of roughness with roundness in CNC turning,Tangjitsitcharoen S.,Chulalongkorn University (Thailand),0,Springer Science and Business Media Deutschland GmbH,2024
Tethered gold-liposome nanoparticles for iontophoresis-enhanced topical delivery for anti-inflammation,Sansanaphongpricha K.,Thailand National Nanotechnology Center (Thailand),0,Editions de Sante,2024
Pharmacognostic standardization and phytochemical evaluation of Ficus rumphii blume leaves in Thailand,Limpabandhu T.,Chulalongkorn University (Thailand),0,Elsevier B.V.,2024
"Retraction Note: Low-cost novel nano-constructed granite composites for removal of hazardous Terasil dye from wastewater (Environmental Science and Pollution Research, (2022), 30, 34, (81333-81351), 10.1007/s11356-022-21367-8)",Khalil M.,"University of Agriculture, Faisalabad (Pakistan)",0,Springer,2024
Quantifying the noncarcinogenic and carcinogenic risks resulting from the inhalation of PM<inf>2.5</inf>-bound metals: A multicity analysis and implications for public health,Sirinara P.,"Faculty of Medicine, Chulalongkorn University (Thailand)",0,Academic Press,2024
"JADES: The diverse population of infant black holes at 4 &lt; z &lt; 11: Merging, tiny, poor, but mighty",Maiolino R.,Department of Physics (United Kingdom); University of Cambridge (United Kingdom); University College London (United Kingdom),7,EDP Sciences,2024
