,word,coefficient
14174,ovulation,1.3145040611561853e-13
14777,peroneal,1.2789769243681803e-13
13024,nanointerconnected,1.1368683772161603e-13
14134,overcrowded,1.1368683772161603e-13
14128,overactivity,1.1368683772161603e-13
14428,paresis,9.947598300641403e-14
14287,paleoecology,9.947598300641403e-14
14329,pangasius,9.947598300641403e-14
14030,orthogonal,8.526512829121202e-14
13732,ochna,8.526512829121202e-14
14442,parliaments,8.526512829121202e-14
14382,parallelism,7.105427357601002e-14
14724,perilesional,7.105427357601002e-14
14604,peduncles,6.750155989720952e-14
14307,pambe,6.750155989720952e-14
14471,partition,5.684341886080802e-14
14418,parechovirus,5.684341886080802e-14
14009,origination,5.684341886080802e-14
12936,nadu,5.684341886080802e-14
14431,parish,4.973799150320701e-14
13858,onshore,4.263256414560601e-14
14593,pedestal,2.842170943040401e-14
14371,paradisiaca,2.842170943040401e-14
14553,payoff,2.842170943040401e-14
14726,perimenopausal,2.4868995751603507e-14
14164,overtube,1.4210854715202004e-14
14761,perkhidmatan,1.4210854715202004e-14
14622,pelates,1.4210854715202004e-14
14666,pentoxide,1.4210854715202004e-14
12875,mycobacterial,1.0658141036401503e-14
14751,periphery,7.105427357601002e-15
14768,permeance,7.105427357601002e-15
14710,perfringens,7.105427357601002e-15
14454,parsley,5.329070518200751e-15
20571,trinomial,0.0
20585,trismus,0.0
17451,ropivacaine,0.0
17452,ros,0.0
17470,rotenoids,0.0
21546,westerners,0.0
21551,wetted,0.0
21559,wheelchairs,0.0
21562,wheezing,0.0
21101,vapour,0.0
21103,variabilities,0.0
20631,trypanosomatids,0.0
17297,rhabdovirus,0.0
17333,rhysipolinae,0.0
17343,riboflavin,0.0
17477,roundness,0.0
17478,roundtables,0.0
17483,routinely,0.0
17486,row,0.0
21512,weathering,0.0
21527,weightlifters,0.0
20541,trifoliata,0.0
20545,trigeneration,0.0
17519,rumination,0.0
17555,sacoglossan,0.0
17566,safa,0.0
17571,safflospermidines,0.0
17249,revaccination,0.0
20637,tsukubaensis,0.0
17274,revitalization,0.0
17278,revolutionized,0.0
17279,revolutionizes,0.0
17292,rgm,0.0
21543,wesmael,0.0
17578,saharensis,0.0
17580,sahasthara,0.0
17585,sajor,0.0
17587,sake,0.0
20529,trichostatin,0.0
20530,trichotomy,0.0
20540,trifluoroethyl,0.0
17606,salient,0.0
17615,salivarius,0.0
20498,triads,0.0
20500,triaging,0.0
17626,salvation,0.0
17641,sanctaecrucis,0.0
17656,sanitizer,0.0
17660,saphan,0.0
17663,saplings,0.0
17668,sapucainha,0.0
17675,sarcoidosis,0.0
17677,sarcomas,0.0
17683,sarmentosum,0.0
17685,sartans,0.0
17696,sativus,0.0
17716,sawmill,0.0
17718,sb,0.0
17721,sbgnrh,0.0
17216,retinaculum,0.0
17218,retinitis,0.0
17227,retreat,0.0
17233,retrobulbar,0.0
17244,reunification,0.0
17739,scallop,0.0
17754,scatterer,0.0
17756,scavenge,0.0
17777,schenckii,0.0
17799,sciencedirect,0.0
17151,respondent,0.0
17171,restore,0.0
17172,restored,0.0
17185,resuppression,0.0
21564,whipray,0.0
17203,retardant,0.0
17207,retears,0.0
17213,reticulocytosis,0.0
20468,traveling,0.0
20487,trematode,0.0
20488,tremblerj,0.0
17804,scintillans,0.0
21471,waterbodies,0.0
17808,scissions,0.0
17809,scleractinian,0.0
17814,scooter,0.0
21572,wholesalers,0.0
21586,wildfire,0.0
21588,willd,0.0
17110,residence,0.0
17826,scratch,0.0
17844,sds,0.0
17846,se,0.0
17850,seachi,0.0
17852,seagull,0.0
21437,wallach,0.0
21444,waning,0.0
17049,replicative,0.0
21089,vanda,0.0
20685,turmoil,0.0
20696,tweak,0.0
17064,represses,0.0
17069,reproducible,0.0
17072,reproductionrelated,0.0
17075,reproductivo,0.0
17076,reprograming,0.0
17077,reprogramming,0.0
17082,request,0.0
17095,researchers,0.0
17863,seashell,0.0
20458,trapezoidal,0.0
20445,transtheoretical,0.0
21427,wagyu,0.0
21428,wah,0.0
17945,selenomonas,0.0
17957,semigroup,0.0
17972,semivoluntary,0.0
21611,wires,0.0
21612,wisconsin,0.0
21615,wisteria,0.0
20708,twistorial,0.0
17018,rental,0.0
17021,reof,0.0
17022,reoperative,0.0
17036,repens,0.0
17040,repertoire,0.0
17043,replaced,0.0
17973,send,0.0
17982,seniors,0.0
20424,transpiration,0.0
20429,transplanted,0.0
20430,transplants,0.0
18005,sensu,0.0
18007,sentencefinal,0.0
20397,translative,0.0
20401,translocases,0.0
18033,sequelae,0.0
18038,sequenziell,0.0
14443,parmelia,0.0
20710,txi,0.0
20719,typhus,0.0
20721,typicality,0.0
20730,tzanck,0.0
16993,remnants,0.0
16997,remodularization,0.0
17007,remplissage,0.0
21602,winkler,0.0
21607,wirawasista,0.0
20371,transformerless,0.0
20375,transfused,0.0
20379,transglucosylation,0.0
20392,translated,0.0
18068,serows,0.0
18080,serves,0.0
18085,serving,0.0
16942,relate,0.0
16965,reliance,0.0
16982,remarriage,0.0
18087,servqual,0.0
20343,transcultural,0.0
20353,transfeminine,0.0
18105,settling,0.0
18107,sevelamer,0.0
18111,seventy,0.0
21393,volunteerism,0.0
21407,vrppd,0.0
21410,vte,0.0
16891,regioselectivity,0.0
20739,uhf,0.0
20740,uhpfrc,0.0
20751,ultra,0.0
16899,regularisation,0.0
16916,reheating,0.0
21411,vtubers,0.0
18113,severely,0.0
18120,sexism,0.0
18131,shaft,0.0
18140,shan,0.0
18190,shivering,0.0
18204,shorten,0.0
21123,varisa,0.0
21124,varix,0.0
21131,vascularization,0.0
21134,vasculitis,0.0
21135,vasoactive,0.0
21136,vasodilatory,0.0
20325,transactive,0.0
20329,transcarbamylase,0.0
20333,transcribed,0.0
18215,showcase,0.0
18221,shrink,0.0
16869,refuellable,0.0
16871,refugee,0.0
14626,pelletized,0.0
20758,ultrahypofractionated,0.0
20765,ultrasonication,0.0
16889,regionalism,0.0
21107,varian,0.0
18229,shuttling,0.0
18234,sialolipoma,0.0
18236,siamensinols,0.0
21376,volatiles,0.0
21377,volatilities,0.0
21383,voltages,0.0
18249,siderosis,0.0
16832,referrals,0.0
16834,referring,0.0
16858,reformation,0.0
16859,reformer,0.0
16865,refrigerant,0.0
20324,transactions,0.0
18280,silatrane,0.0
18289,silicoandin,0.0
18295,silkworm,0.0
18304,silylation,0.0
18306,simian,0.0
21373,voip,0.0
20291,tracts,0.0
18327,simultan,0.0
18332,sine,0.0
18339,singing,0.0
18347,sinospelaeobdella,0.0
18348,sinovac,0.0
18354,sinusotomy,0.0
18355,sio,0.0
16747,recombinogenic,0.0
14767,permeabilizing,0.0
16753,recompression,0.0
16760,reconstitutive,0.0
16765,reconstructive,0.0
16778,recreating,0.0
20285,tracker,0.0
18363,sisaket,0.0
18364,sistema,0.0
18369,sittaung,0.0
18403,slabs,0.0
18405,slam,0.0
18407,slate,0.0
20258,toxocarpus,0.0
20265,tpv,0.0
20272,tracer,0.0
20273,trachea,0.0
20275,tracheomalacia,0.0
20277,trachipleistophora,0.0
20281,trachypetidae,0.0
16684,realization,0.0
16685,realize,0.0
14824,pest,0.0
14829,petals,0.0
14810,persuasive,0.0
20796,uncharacterized,0.0
20802,unconventional,0.0
20808,undecaprenyl,0.0
20810,undercut,0.0
16689,realtime,0.0
16699,reason,0.0
16713,recanalization,0.0
14792,persicaria,0.0
14794,persistency,0.0
18412,sleeping,0.0
18415,slices,0.0
18423,sliver,0.0
18424,slm,0.0
18430,slot,0.0
14926,phialophora,0.0
14885,pharming,0.0
14888,phased,0.0
14895,phbv,0.0
14904,phenological,0.0
14871,pharmacogenetics,0.0
14875,pharmacognostical,0.0
14831,pete,0.0
16675,readings,0.0
20238,touring,0.0
20243,tourmaline,0.0
18460,smoothing,0.0
18471,sno,0.0
18476,snr,0.0
18486,sociales,0.0
20213,topometric,0.0
20214,toponym,0.0
20223,torre,0.0
20229,tortoise,0.0
21353,vitrodesign,0.0
21357,viverrini,0.0
18500,socks,0.0
18509,sofc,0.0
17619,salo,0.0
19717,tavi,0.0
13984,organogels,0.0
14945,phonebot,0.0
20824,underprivileged,0.0
20826,underrepresented,0.0
16610,rapamycin,0.0
16614,rapidity,0.0
16621,rasch,0.0
16624,rastall,0.0
21648,worlds,0.0
14934,phimai,0.0
16627,ratchaburi,0.0
16628,ratchaprasong,0.0
16633,rater,0.0
16646,rauvolfia,0.0
18551,solvothermal,0.0
18554,somatisation,0.0
18571,sooty,0.0
20207,topographical,0.0
18585,sorptive,0.0
18591,sounds,0.0
15729,prbs,0.0
18611,soy,0.0
18615,spacer,0.0
18631,spasms,0.0
14999,photoelectron,0.0
16559,radiophotoluminescent,0.0
16562,radiosynthesis,0.0
20837,undetectable,0.0
20854,unfair,0.0
20857,unfilled,0.0
16570,rage,0.0
14964,phosphomolybdic,0.0
14954,phorbol,0.0
14957,phosphatidylcholine,0.0
20186,tomosynthesis,0.0
18639,speakers,0.0
15766,predicative,0.0
18655,speciosum,0.0
18656,speckle,0.0
16516,ra,0.0
16529,radialization,0.0
15021,photopolymerization,0.0
20859,unfolding,0.0
20860,unfolds,0.0
21657,worsened,0.0
16530,radiata,0.0
15010,photolysis,0.0
15011,photolytic,0.0
15017,photons,0.0
14980,photobacterium,0.0
20152,tm,0.0
20153,tmao,0.0
20158,tocopherol,0.0
20167,tok,0.0
21315,virtually,0.0
21326,visibility,0.0
21172,veneration,0.0
18681,spermatogenic,0.0
21858,zymogen,0.0
18704,spicy,0.0
20147,tki,0.0
18711,spillovers,0.0
18712,spills,0.0
18714,spinacia,0.0
18720,spinning,0.0
18734,spit,0.0
18735,splash,0.0
15084,physicists,0.0
15090,physiologically,0.0
20868,unidentia,0.0
20869,unidentiidae,0.0
16485,quests,0.0
16491,quicker,0.0
16507,quintom,0.0
16508,quisquiliarum,0.0
16511,quiz,0.0
15033,photosystem,0.0
15852,prescriptive,0.0
15880,pretarsal,0.0
20135,tires,0.0
20136,tirucalli,0.0
18745,splinting,0.0
18750,splittings,0.0
18751,spm,0.0
16419,qds,0.0
16422,qpcr,0.0
16423,qrdrs,0.0
16438,quail,0.0
16439,qualification,0.0
15107,phytopathogen,0.0
15116,phytyltransferase,0.0
16450,quantities,0.0
16456,quarrying,0.0
15095,phytate,0.0
15101,phytoconstituents,0.0
16462,quasicrystal,0.0
16464,quasiparticle,0.0
21298,viremia,0.0
21305,virogenesis,0.0
15860,preseptal,0.0
18774,spouted,0.0
18785,springs,0.0
18789,sprouts,0.0
18799,spyglass,0.0
18800,squamosa,0.0
21789,ywt,0.0
18831,stably,0.0
18832,stachyobium,0.0
18834,stacked,0.0
18838,staffs,0.0
15783,preemption,0.0
19720,taxation,0.0
18859,standardisation,0.0
18865,standing,0.0
18868,stannous,0.0
15153,piggery,0.0
20880,unipolar,0.0
20882,uniprocessor,0.0
20905,unpicking,0.0
20906,unplanned,0.0
20909,unprotected,0.0
21672,wrinkles,0.0
16402,pyroprobe,0.0
16414,pyxine,0.0
15128,picoblaze,0.0
15130,picomolar,0.0
16417,qadriyyah,0.0
19723,taxis,0.0
18879,starobinsky,0.0
18884,startle,0.0
19831,terapon,0.0
18919,steepens,0.0
18920,steepest,0.0
18922,steganography,0.0
18924,steinmann,0.0
20078,thyroidectomy,0.0
20089,tibiotalocalcaneal,0.0
19832,terapontid,0.0
18948,stereotype,0.0
18949,steric,0.0
21267,viewing,0.0
21268,viewpoint,0.0
21278,villosum,0.0
21281,vincristine,0.0
16350,purpurea,0.0
16352,pursued,0.0
16354,pursuit,0.0
20918,unresponsiveness,0.0
15184,pinging,0.0
16372,pyjamas,0.0
16375,pyloric,0.0
16376,pyocyanin,0.0
15171,pillars,0.0
16382,pyranose,0.0
16383,pyrazolones,0.0
16398,pyrolyzer,0.0
18969,stigmatizing,0.0
20059,thrombophilia,0.0
18975,stillborn,0.0
18991,stir,0.0
16305,pulpectomy,0.0
16311,pulsation,0.0
20940,untripped,0.0
21065,valeton,0.0
21067,validamycin,0.0
15205,pipetting,0.0
15206,piriformis,0.0
15209,piscicida,0.0
15217,pittii,0.0
16329,pupina,0.0
16330,pupinella,0.0
16331,puppet,0.0
16334,purchases,0.0
16346,purple,0.0
19018,stored,0.0
19030,strahlentherapie,0.0
19038,strangulatus,0.0
19841,terminals,0.0
11993,metallizing,0.0
21251,vibratory,0.0
21253,vibrionaceae,0.0
19844,tern,0.0
19729,tbm,0.0
19040,strategically,0.0
19050,streamers,0.0
19052,streams,0.0
19060,streptaxidae,0.0
19061,streptaxis,0.0
19062,streptococcal,0.0
19063,streptococci,0.0
19740,teachings,0.0
19742,teakwood,0.0
15786,prefabricated,0.0
16263,ptco,0.0
15249,plannings,0.0
21690,xanes,0.0
21697,xas,0.0
21068,validated,0.0
21698,xay,0.0
21700,xb,0.0
21702,xeel,0.0
15266,plas,0.0
15240,plakobranchidae,0.0
15228,placebocontrolled,0.0
19079,stricto,0.0
19094,stroboscope,0.0
19108,struggle,0.0
19111,strut,0.0
19128,stylirostris,0.0
15763,predatory,0.0
19140,subadult,0.0
19141,subalbatus,0.0
15316,pleomorphism,0.0
15323,plhiv,0.0
15327,plotosus,0.0
16227,pseudozyma,0.0
16228,pseuduvaria,0.0
16231,psl,0.0
16242,psychic,0.0
16243,psychocardiology,0.0
16246,psychologically,0.0
16250,psychoneuroimmunology,0.0
15277,plaster,0.0
16261,pta,0.0
19149,subclinically,0.0
19150,subconstituents,0.0
19160,subfamilies,0.0
21793,zahlbr,0.0
20001,thibetana,0.0
20016,thioglycosylation,0.0
20020,thionine,0.0
17418,rockfill,0.0
19169,subgrouping,0.0
19181,submarine,0.0
19182,submaximal,0.0
19183,submental,0.0
19994,thermotolerance,0.0
19995,thermus,0.0
19998,theung,0.0
19185,submicrometer,0.0
19192,suboptimal,0.0
19193,subregion,0.0
19196,subsection,0.0
19207,subsite,0.0
17431,rolling,0.0
16178,protracted,0.0
16179,protriptyline,0.0
15350,pmma,0.0
16198,provisions,0.0
16204,prrs,0.0
16211,ps,0.0
16215,pseudobulbs,0.0
16216,pseudoceratina,0.0
15343,plusioglyphiulus,0.0
15344,ply,0.0
16217,pseudocysts,0.0
16219,pseudohyperaldosteronism,0.0
19978,thermogravimetric,0.0
19986,thermoreversible,0.0
19253,succinate,0.0
21237,vf,0.0
19283,sulcata,0.0
19285,sulfadiazine,0.0
19288,sulfapyridine,0.0
16124,prosopis,0.0
20960,uplink,0.0
20962,upregulate,0.0
20963,upregulated,0.0
15426,polyampholytes,0.0
15428,polyaromatics,0.0
15419,polyacrylate,0.0
15396,policosanol,0.0
16161,protesters,0.0
16165,protic,0.0
15364,pocillopora,0.0
17351,rickettsia,0.0
19961,therian,0.0
19964,thermarum,0.0
19966,thermochemical,0.0
19309,sulphate,0.0
19313,sulphur,0.0
19318,sumatriptan,0.0
19325,sun,0.0
19329,sunken,0.0
19927,thalamic,0.0
19931,thalassiosira,0.0
19934,thamanovanish,0.0
19950,theoretic,0.0
19353,superfine,0.0
19379,superpotentials,0.0
19385,superstring,0.0
16100,propiconazole,0.0
15461,polyflin,0.0
20972,upwelling,0.0
20982,ureteral,0.0
20992,urodynamic,0.0
16102,propionibacterium,0.0
16108,proportional,0.0
16110,proposal,0.0
16113,propranolol,0.0
16120,pros,0.0
15442,polyculture,0.0
15456,polyethelene,0.0
17352,rickettsioses,0.0
21166,veluflavanones,0.0
19921,thaipog,0.0
21206,verruconis,0.0
21207,verrucosa,0.0
19430,supravalvular,0.0
19433,suranareeae,0.0
19437,surf,0.0
21723,xy,0.0
21726,xylans,0.0
15518,polyposis,0.0
15520,polyproline,0.0
15523,polypyridyl,0.0
15534,polysyllabic,0.0
15535,polythiocyanuric,0.0
15505,polyolefin,0.0
15511,polypectomy,0.0
16069,promotants,0.0
20613,trt,0.0
19906,textured,0.0
19915,thailandensis,0.0
19918,thailandicum,0.0
19458,suruhanjaya,0.0
19465,survivin,0.0
19470,susceptibilities,0.0
15603,portland,0.0
16022,prognathism,0.0
15559,pongol,0.0
15560,pongrakhananon,0.0
15561,ponseti,0.0
15568,poplar,0.0
16044,projections,0.0
16061,prolongs,0.0
15542,polyuric,0.0
21722,xvii,0.0
19896,tetraphylla,0.0
21096,vanlangensis,0.0
19499,swapping,0.0
19506,sweetener,0.0
19517,switched,0.0
19523,sybr,0.0
19526,sylvester,0.0
19533,symbolic,0.0
19888,tetralayer,0.0
19890,tetramethyl,0.0
19892,tetrandra,0.0
19893,tetrandraxanthones,0.0
19574,synergizing,0.0
19598,syst,0.0
17361,rifapentine,0.0
15618,positives,0.0
15621,possessive,0.0
20996,uromodulin,0.0
16001,profession,0.0
15606,portrait,0.0
21737,xylooligosaccharide,0.0
21738,xylooligosaccharides,0.0
21743,yai,0.0
21746,yamabushitake,0.0
16003,professionally,0.0
15593,porphyry,0.0
19611,tabasco,0.0
19615,tabu,0.0
17375,rinorea,0.0
17376,rinossinusite,0.0
19879,tetracoordinated,0.0
19887,tetrakis,0.0
19635,taipei,0.0
19637,taiwanese,0.0
19643,takeoff,0.0
19650,talaromycosis,0.0
21752,yap,0.0
21753,yarrowia,0.0
21015,usingcombined,0.0
21759,yeats,0.0
21770,yogyakarta,0.0
15679,potentiate,0.0
15648,postmarket,0.0
19653,taleng,0.0
19669,taming,0.0
19673,tangent,0.0
19692,tapir,0.0
17379,riots,0.0
19705,tarlay,0.0
15931,prioritize,0.0
15934,priors,0.0
15720,prakan,0.0
21041,uw,0.0
21043,vacancies,0.0
15696,powertrain,0.0
15701,ppk,0.0
15707,pracha,0.0
15684,potholes,0.0
21791,zab,0.0
15736,prebent,0.0
15741,precarity,0.0
15922,prinsepiae,0.0
15926,printer,0.0
19766,tegr,0.0
19773,telehealth,0.0
19777,telemetry,0.0
19780,teleparallel,0.0
19787,teller,0.0
17444,roosters,0.0
19792,tem,0.0
19807,tempuyung,0.0
19810,tenax,0.0
20570,trinitrotoluene,0.0
15792,preferred,0.0
15812,preloaded,0.0
21178,venomic,0.0
21186,ventilator,0.0
21197,vericiguat,0.0
21199,verifications,0.0
19822,tensionless,0.0
15834,preparedness,0.0
15838,preprocedural,0.0
21850,zooxanthellae,0.0
21856,zwischen,0.0
17381,ripeness,0.0
20597,trochlear,0.0
17383,ripple,0.0
17392,rival,0.0
17404,roadmaps,0.0
